2013-03-02 16:31:00,084 INFO date = Tue Feb 12 14:39:25 2013 | lat = 47.590491 | long = -122.239951 | alt = 31.380127 | dist = 1079.136963 | hr = 154
2013-03-02 16:31:00,085 INFO date = Tue Feb 12 14:39:31 2013 | lat = 47.590359 | long = -122.239792 | alt = 29.457520 | dist = 1098.029419 | hr = 157
2013-03-02 16:31:00,085 INFO date = Tue Feb 12 14:39:35 2013 | lat = 47.590279 | long = -122.239694 | alt = 28.496216 | dist = 1109.638306 | hr = 160
2013-03-02 16:31:00,085 INFO date = Tue Feb 12 14:39:42 2013 | lat = 47.590138 | long = -122.239522 | alt = 26.092896 | dist = 1129.891968 | hr = 158
2013-03-02 16:31:00,085 INFO date = Tue Feb 12 14:39:44 2013 | lat = 47.590102 | long = -122.239502 | alt = 26.573608 | dist = 1133.919434 | hr = 153
2013-03-02 16:31:00,086 INFO date = Tue Feb 12 14:39:49 2013 | lat = 47.590009 | long = -122.239419 | alt = 27.054321 | dist = 1145.809082 | hr = 155
2013-03-02 16:31:00,086 INFO date = Tue Feb 12 14:39:54 2013 | lat = 47.589892 | long = -122.239256 | alt = 28.496216 | dist = 1163.734497 | hr = 157
2013-03-02 16:31:00,086 INFO date = Tue Feb 12 14:39:59 2013 | lat = 47.589794 | long = -122.239101 | alt = 28.976929 | dist = 1179.634644 | hr = 159
2013-03-02 16:31:00,087 INFO date = Tue Feb 12 14:40:02 2013 | lat = 47.589730 | long = -122.239012 | alt = 29.457520 | dist = 1189.508789 | hr = 164
2013-03-02 16:31:00,087 INFO date = Tue Feb 12 14:40:04 2013 | lat = 47.589695 | long = -122.238978 | alt = 29.938110 | dist = 1194.003418 | hr = 164
2013-03-02 16:31:00,087 INFO date = Tue Feb 12 14:40:10 2013 | lat = 47.589600 | long = -122.238755 | alt = 27.534912 | dist = 1213.839722 | hr = 164
2013-03-02 16:31:00,087 INFO date = Tue Feb 12 14:40:15 2013 | lat = 47.589543 | long = -122.238583 | alt = 25.612305 | dist = 1228.234253 | hr = 164
2013-03-02 16:31:00,088 INFO date = Tue Feb 12 14:40:19 2013 | lat = 47.589494 | long = -122.238428 | alt = 23.208984 | dist = 1241.127197 | hr = 164
2013-03-02 16:31:00,088 INFO date = Tue Feb 12 14:40:25 2013 | lat = 47.589403 | long = -122.238258 | alt = 23.689575 | dist = 1257.413818 | hr = 163
2013-03-02 16:31:00,088 INFO date = Tue Feb 12 14:40:31 2013 | lat = 47.589348 | long = -122.238071 | alt = 21.286377 | dist = 1272.910523 | hr = 163
2013-03-02 16:31:00,089 INFO date = Tue Feb 12 14:40:35 2013 | lat = 47.589319 | long = -122.237896 | alt = 21.766968 | dist = 1286.490112 | hr = 157
2013-03-02 16:31:00,089 INFO date = Tue Feb 12 14:40:40 2013 | lat = 47.589312 | long = -122.237716 | alt = 20.805664 | dist = 1300.010864 | hr = 157
2013-03-02 16:31:00,089 INFO date = Tue Feb 12 14:40:46 2013 | lat = 47.589346 | long = -122.237533 | alt = 19.363770 | dist = 1314.831787 | hr = 157
2013-03-02 16:31:00,090 INFO date = Tue Feb 12 14:40:52 2013 | lat = 47.589497 | long = -122.237533 | alt = 18.883057 | dist = 1331.491699 | hr = 157
2013-03-02 16:31:00,090 INFO date = Tue Feb 12 14:40:58 2013 | lat = 47.589670 | long = -122.237531 | alt = 18.883057 | dist = 1350.795654 | hr = 160
2013-03-02 16:31:00,090 INFO date = Tue Feb 12 14:41:04 2013 | lat = 47.589827 | long = -122.237548 | alt = 20.805664 | dist = 1368.169067 | hr = 160
2013-03-02 16:31:00,091 INFO date = Tue Feb 12 14:41:09 2013 | lat = 47.589957 | long = -122.237600 | alt = 23.208984 | dist = 1383.230835 | hr = 162
2013-03-02 16:31:00,091 INFO date = Tue Feb 12 14:41:14 2013 | lat = 47.590090 | long = -122.237595 | alt = 24.651001 | dist = 1398.257324 | hr = 163
2013-03-02 16:31:00,092 INFO date = Tue Feb 12 14:41:18 2013 | lat = 47.590192 | long = -122.237557 | alt = 21.766968 | dist = 1410.359863 | hr = 163
2013-03-02 16:31:00,092 INFO date = Tue Feb 12 14:41:23 2013 | lat = 47.590320 | long = -122.237629 | alt = 20.324951 | dist = 1425.583496 | hr = 163
2013-03-02 16:31:00,092 INFO date = Tue Feb 12 14:41:27 2013 | lat = 47.590411 | long = -122.237714 | alt = 17.921753 | dist = 1437.536987 | hr = 164
2013-03-02 16:31:00,093 INFO date = Tue Feb 12 14:41:32 2013 | lat = 47.590517 | long = -122.237818 | alt = 15.518433 | dist = 1451.678833 | hr = 163
2013-03-02 16:31:00,093 INFO date = Tue Feb 12 14:41:36 2013 | lat = 47.590572 | long = -122.237950 | alt = 13.115112 | dist = 1463.768311 | hr = 162
2013-03-02 16:31:00,094 INFO date = Tue Feb 12 14:41:38 2013 | lat = 47.590585 | long = -122.238040 | alt = 12.634399 | dist = 1470.618164 | hr = 162
2013-03-02 16:31:00,094 INFO date = Tue Feb 12 14:41:43 2013 | lat = 47.590701 | long = -122.238060 | alt = 11.192505 | dist = 1484.363281 | hr = 162
2013-03-02 16:31:00,094 INFO date = Tue Feb 12 14:41:50 2013 | lat = 47.590886 | long = -122.238072 | alt = 13.595825 | dist = 1504.946289 | hr = 162
2013-03-02 16:31:00,095 INFO date = Tue Feb 12 14:41:55 2013 | lat = 47.591020 | long = -122.238124 | alt = 13.595825 | dist = 1520.481934 | hr = 163
2013-03-02 16:31:00,095 INFO date = Tue Feb 12 14:42:00 2013 | lat = 47.591148 | long = -122.238235 | alt = 13.595825 | dist = 1536.956787 | hr = 162
2013-03-02 16:31:00,095 INFO date = Tue Feb 12 14:42:06 2013 | lat = 47.591272 | long = -122.238421 | alt = 14.557007 | dist = 1556.951660 | hr = 165
2013-03-02 16:31:00,096 INFO date = Tue Feb 12 14:42:11 2013 | lat = 47.591330 | long = -122.238621 | alt = 21.286377 | dist = 1573.327759 | hr = 167
2013-03-02 16:31:00,096 INFO date = Tue Feb 12 14:42:17 2013 | lat = 47.591335 | long = -122.238851 | alt = 22.247559 | dist = 1590.446411 | hr = 168
2013-03-02 16:31:00,096 INFO date = Tue Feb 12 14:42:23 2013 | lat = 47.591347 | long = -122.239041 | alt = 21.766968 | dist = 1604.647949 | hr = 166
2013-03-02 16:31:00,097 INFO date = Tue Feb 12 14:42:28 2013 | lat = 47.591343 | long = -122.239215 | alt = 23.689575 | dist = 1617.493530 | hr = 166
2013-03-02 16:31:00,097 INFO date = Tue Feb 12 14:42:34 2013 | lat = 47.591367 | long = -122.239388 | alt = 25.131714 | dist = 1630.864380 | hr = 164
2013-03-02 16:31:00,097 INFO date = Tue Feb 12 14:42:39 2013 | lat = 47.591430 | long = -122.239554 | alt = 29.457520 | dist = 1645.320557 | hr = 165
2013-03-02 16:31:00,098 INFO date = Tue Feb 12 14:42:44 2013 | lat = 47.591530 | long = -122.239667 | alt = 33.783447 | dist = 1659.165039 | hr = 166
2013-03-02 16:31:00,098 INFO date = Tue Feb 12 14:42:51 2013 | lat = 47.591615 | long = -122.239823 | alt = 30.418823 | dist = 1673.996582 | hr = 162
2013-03-02 16:31:00,099 INFO date = Tue Feb 12 14:42:57 2013 | lat = 47.591668 | long = -122.239963 | alt = 20.805664 | dist = 1685.962891 | hr = 164
2013-03-02 16:31:00,099 INFO date = Tue Feb 12 14:43:02 2013 | lat = 47.591717 | long = -122.240058 | alt = 15.037720 | dist = 1695.352417 | hr = 164
2013-03-02 16:31:00,100 INFO date = Tue Feb 12 14:43:08 2013 | lat = 47.591775 | long = -122.240191 | alt = 10.711792 | dist = 1706.588379 | hr = 164
2013-03-02 16:31:00,100 INFO date = Tue Feb 12 14:43:13 2013 | lat = 47.591862 | long = -122.240259 | alt = 9.750610 | dist = 1717.434814 | hr = 164
2013-03-02 16:31:00,100 INFO date = Tue Feb 12 14:43:19 2013 | lat = 47.591951 | long = -122.240394 | alt = 9.269898 | dist = 1731.711426 | hr = 163
2013-03-02 16:31:00,101 INFO date = Tue Feb 12 14:43:20 2013 | lat = 47.591964 | long = -122.240425 | alt = 9.269898 | dist = 1734.577270 | hr = 164
2013-03-02 16:31:00,101 INFO date = Tue Feb 12 14:43:25 2013 | lat = 47.592059 | long = -122.240522 | alt = 11.192505 | dist = 1747.255981 | hr = 165
2013-03-02 16:31:00,102 INFO date = Tue Feb 12 14:43:32 2013 | lat = 47.592182 | long = -122.240689 | alt = 11.673218 | dist = 1765.718262 | hr = 163
2013-03-02 16:31:00,102 INFO date = Tue Feb 12 14:43:39 2013 | lat = 47.592308 | long = -122.240841 | alt = 14.076416 | dist = 1783.787598 | hr = 164
2013-03-02 16:31:00,102 INFO date = Tue Feb 12 14:43:46 2013 | lat = 47.592408 | long = -122.240991 | alt = 15.518433 | dist = 1799.701416 | hr = 164
2013-03-02 16:31:00,103 INFO date = Tue Feb 12 14:43:52 2013 | lat = 47.592536 | long = -122.241118 | alt = 16.479736 | dist = 1816.783447 | hr = 163
2013-03-02 16:31:00,103 INFO date = Tue Feb 12 14:43:59 2013 | lat = 47.592676 | long = -122.241271 | alt = 17.441162 | dist = 1836.240967 | hr = 167
2013-03-02 16:31:00,103 INFO date = Tue Feb 12 14:44:05 2013 | lat = 47.592779 | long = -122.241407 | alt = 16.960449 | dist = 1851.673828 | hr = 165
2013-03-02 16:31:00,104 INFO date = Tue Feb 12 14:44:11 2013 | lat = 47.592872 | long = -122.241546 | alt = 16.479736 | dist = 1866.431152 | hr = 162
2013-03-02 16:31:00,104 INFO date = Tue Feb 12 14:44:13 2013 | lat = 47.592898 | long = -122.241603 | alt = 16.960449 | dist = 1871.555786 | hr = 162
2013-03-02 16:31:00,104 INFO date = Tue Feb 12 14:44:19 2013 | lat = 47.593003 | long = -122.241749 | alt = 18.883057 | dist = 1887.763672 | hr = 162
2013-03-02 16:31:00,104 INFO date = Tue Feb 12 14:44:22 2013 | lat = 47.593068 | long = -122.241821 | alt = 21.286377 | dist = 1896.837524 | hr = 157
2013-03-02 16:31:00,105 INFO date = Tue Feb 12 14:44:28 2013 | lat = 47.593190 | long = -122.241949 | alt = 22.247559 | dist = 1913.662109 | hr = 158
2013-03-02 16:31:00,105 INFO date = Tue Feb 12 14:44:34 2013 | lat = 47.593304 | long = -122.242099 | alt = 24.651001 | dist = 1930.459595 | hr = 160
2013-03-02 16:31:00,105 INFO date = Tue Feb 12 14:44:41 2013 | lat = 47.593427 | long = -122.242247 | alt = 23.689575 | dist = 1948.236572 | hr = 153
2013-03-02 16:31:00,106 INFO date = Tue Feb 12 14:44:46 2013 | lat = 47.593522 | long = -122.242363 | alt = 21.766968 | dist = 1961.871460 | hr = 149
2013-03-02 16:31:00,106 INFO date = Tue Feb 12 14:44:51 2013 | lat = 47.593603 | long = -122.242497 | alt = 21.286377 | dist = 1975.172730 | hr = 150
2013-03-02 16:31:00,106 INFO date = Tue Feb 12 14:44:57 2013 | lat = 47.593751 | long = -122.242657 | alt = 22.728272 | dist = 1995.564209 | hr = 151
2013-03-02 16:31:00,106 INFO date = Tue Feb 12 14:45:02 2013 | lat = 47.593871 | long = -122.242799 | alt = 23.689575 | dist = 2012.682739 | hr = 149
2013-03-02 16:31:00,107 INFO date = Tue Feb 12 14:45:08 2013 | lat = 47.594000 | long = -122.242947 | alt = 22.247559 | dist = 2030.711060 | hr = 148
2013-03-02 16:31:00,107 INFO date = Tue Feb 12 14:45:14 2013 | lat = 47.594121 | long = -122.243099 | alt = 22.728272 | dist = 2048.329590 | hr = 153
2013-03-02 16:31:00,107 INFO date = Tue Feb 12 14:45:16 2013 | lat = 47.594162 | long = -122.243136 | alt = 21.766968 | dist = 2053.743164 | hr = 157
2013-03-02 16:31:00,108 INFO date = Tue Feb 12 14:45:21 2013 | lat = 47.594279 | long = -122.243162 | alt = 20.805664 | dist = 2066.882812 | hr = 158
2013-03-02 16:31:00,108 INFO date = Tue Feb 12 14:45:27 2013 | lat = 47.594428 | long = -122.243166 | alt = 19.844360 | dist = 2083.523682 | hr = 159
2013-03-02 16:31:00,108 INFO date = Tue Feb 12 14:45:31 2013 | lat = 47.594521 | long = -122.243223 | alt = 19.363770 | dist = 2094.697266 | hr = 154
2013-03-02 16:31:00,109 INFO date = Tue Feb 12 14:45:36 2013 | lat = 47.594615 | long = -122.243329 | alt = 18.883057 | dist = 2107.775147 | hr = 154
2013-03-02 16:31:00,109 INFO date = Tue Feb 12 14:45:40 2013 | lat = 47.594664 | long = -122.243471 | alt = 18.402344 | dist = 2119.914795 | hr = 159
2013-03-02 16:31:00,109 INFO date = Tue Feb 12 14:45:46 2013 | lat = 47.594691 | long = -122.243719 | alt = 16.960449 | dist = 2138.958984 | hr = 159
2013-03-02 16:31:00,109 INFO date = Tue Feb 12 14:45:49 2013 | lat = 47.594690 | long = -122.243821 | alt = 16.479736 | dist = 2146.655029 | hr = 151
2013-03-02 16:31:00,110 INFO date = Tue Feb 12 14:45:51 2013 | lat = 47.594696 | long = -122.243899 | alt = 16.479736 | dist = 2152.509033 | hr = 146
2013-03-02 16:31:00,110 INFO date = Tue Feb 12 14:45:52 2013 | lat = 47.594696 | long = -122.243944 | alt = 16.960449 | dist = 2155.965332 | hr = 146
2013-03-02 16:31:00,110 INFO date = Tue Feb 12 14:45:54 2013 | lat = 47.594692 | long = -122.244034 | alt = 18.402344 | dist = 2162.721680 | hr = 139
2013-03-02 16:31:00,111 INFO date = Tue Feb 12 14:45:55 2013 | lat = 47.594692 | long = -122.244074 | alt = 18.402344 | dist = 2165.726807 | hr = 139
2013-03-02 16:31:00,111 INFO date = Tue Feb 12 14:46:01 2013 | lat = 47.594698 | long = -122.244314 | alt = 19.363770 | dist = 2183.686768 | hr = 135
2013-03-02 16:31:00,111 INFO date = Tue Feb 12 14:46:04 2013 | lat = 47.594698 | long = -122.244416 | alt = 17.441162 | dist = 2191.329102 | hr = 130
2013-03-02 16:31:00,112 INFO date = Tue Feb 12 14:46:09 2013 | lat = 47.594705 | long = -122.244578 | alt = 15.037720 | dist = 2203.620117 | hr = 126
2013-03-02 16:31:00,112 INFO date = Tue Feb 12 14:46:13 2013 | lat = 47.594709 | long = -122.244705 | alt = 15.518433 | dist = 2213.157227 | hr = 124
2013-03-02 16:31:00,112 INFO date = Tue Feb 12 14:46:18 2013 | lat = 47.594679 | long = -122.244888 | alt = 14.076416 | dist = 2227.358887 | hr = 121
2013-03-02 16:31:00,113 INFO date = Tue Feb 12 14:46:23 2013 | lat = 47.594610 | long = -122.245035 | alt = 15.999023 | dist = 2240.840332 | hr = 124
2013-03-02 16:31:00,113 INFO date = Tue Feb 12 14:46:29 2013 | lat = 47.594510 | long = -122.245176 | alt = 16.960449 | dist = 2256.156982 | hr = 126
2013-03-02 16:31:00,114 INFO date = Tue Feb 12 14:46:35 2013 | lat = 47.594389 | long = -122.245293 | alt = 18.883057 | dist = 2272.180176 | hr = 129
2013-03-02 16:31:00,114 INFO date = Tue Feb 12 14:46:41 2013 | lat = 47.594295 | long = -122.245394 | alt = 18.402344 | dist = 2285.207764 | hr = 132
2013-03-02 16:31:00,114 INFO date = Tue Feb 12 14:46:47 2013 | lat = 47.594175 | long = -122.245474 | alt = 19.844360 | dist = 2299.685303 | hr = 135
2013-03-02 16:31:00,115 INFO date = Tue Feb 12 14:46:53 2013 | lat = 47.594054 | long = -122.245542 | alt = 18.883057 | dist = 2313.891357 | hr = 138
2013-03-02 16:31:00,115 INFO date = Tue Feb 12 14:46:59 2013 | lat = 47.593935 | long = -122.245643 | alt = 21.286377 | dist = 2329.114258 | hr = 141
2013-03-02 16:31:00,115 INFO date = Tue Feb 12 14:47:04 2013 | lat = 47.593823 | long = -122.245749 | alt = 23.689575 | dist = 2344.035400 | hr = 143
2013-03-02 16:31:00,116 INFO date = Tue Feb 12 14:47:10 2013 | lat = 47.593684 | long = -122.245857 | alt = 24.651001 | dist = 2361.415039 | hr = 143
2013-03-02 16:31:00,116 INFO date = Tue Feb 12 14:47:15 2013 | lat = 47.593553 | long = -122.245918 | alt = 28.496216 | dist = 2376.622314 | hr = 143
2013-03-02 16:31:00,117 INFO date = Tue Feb 12 14:47:20 2013 | lat = 47.593433 | long = -122.246030 | alt = 31.380127 | dist = 2392.593262 | hr = 143
2013-03-02 16:31:00,117 INFO date = Tue Feb 12 14:47:25 2013 | lat = 47.593333 | long = -122.246115 | alt = 32.822266 | dist = 2405.296387 | hr = 143
2013-03-02 16:31:00,117 INFO date = Tue Feb 12 14:47:31 2013 | lat = 47.593203 | long = -122.246217 | alt = 32.341553 | dist = 2421.577881 | hr = 143
2013-03-02 16:31:00,118 INFO date = Tue Feb 12 14:47:32 2013 | lat = 47.593181 | long = -122.246255 | alt = 33.783447 | dist = 2425.324463 | hr = 143
2013-03-02 16:31:00,118 INFO date = Tue Feb 12 14:47:39 2013 | lat = 47.593046 | long = -122.246420 | alt = 29.457520 | dist = 2444.672607 | hr = 143
2013-03-02 16:31:00,119 INFO date = Tue Feb 12 14:47:44 2013 | lat = 47.592929 | long = -122.246509 | alt = 28.976929 | dist = 2459.409668 | hr = 142
2013-03-02 16:31:00,119 INFO date = Tue Feb 12 14:47:48 2013 | lat = 47.592849 | long = -122.246576 | alt = 28.015503 | dist = 2469.423096 | hr = 143
2013-03-02 16:31:00,119 INFO date = Tue Feb 12 14:47:53 2013 | lat = 47.592765 | long = -122.246683 | alt = 27.534912 | dist = 2481.775391 | hr = 143
2013-03-02 16:31:00,120 INFO date = Tue Feb 12 14:47:59 2013 | lat = 47.592650 | long = -122.246777 | alt = 26.092896 | dist = 2496.434082 | hr = 144
2013-03-02 16:31:00,120 INFO date = Tue Feb 12 14:48:03 2013 | lat = 47.592544 | long = -122.246842 | alt = 27.054321 | dist = 2509.107666 | hr = 143
2013-03-02 16:31:00,120 INFO date = Tue Feb 12 14:48:06 2013 | lat = 47.592459 | long = -122.246859 | alt = 26.573608 | dist = 2518.585449 | hr = 142
2013-03-02 16:31:00,121 INFO date = Tue Feb 12 14:48:10 2013 | lat = 47.592377 | long = -122.246943 | alt = 26.573608 | dist = 2529.793701 | hr = 141
2013-03-02 16:31:00,121 INFO date = Tue Feb 12 14:48:17 2013 | lat = 47.592273 | long = -122.247135 | alt = 28.015503 | dist = 2548.558105 | hr = 138
2013-03-02 16:31:00,121 INFO date = Tue Feb 12 14:48:23 2013 | lat = 47.592203 | long = -122.247282 | alt = 31.860718 | dist = 2561.916504 | hr = 137
2013-03-02 16:31:00,121 INFO date = Tue Feb 12 14:48:28 2013 | lat = 47.592205 | long = -122.247377 | alt = 42.916016 | dist = 2569.145996 | hr = 134
2013-03-02 16:31:00,122 INFO date = Tue Feb 12 14:48:34 2013 | lat = 47.592124 | long = -122.247577 | alt = 48.683960 | dist = 2586.621094 | hr = 131
2013-03-02 16:31:00,122 INFO date = Tue Feb 12 14:48:38 2013 | lat = 47.592059 | long = -122.247751 | alt = 52.048584 | dist = 2601.731201 | hr = 131
2013-03-02 16:31:00,122 INFO date = Tue Feb 12 14:48:42 2013 | lat = 47.592014 | long = -122.247877 | alt = 52.048584 | dist = 2612.278809 | hr = 130
2013-03-02 16:31:00,122 INFO date = Tue Feb 12 14:48:48 2013 | lat = 47.591932 | long = -122.248091 | alt = 53.009766 | dist = 2630.085693 | hr = 130
2013-03-02 16:31:00,123 INFO date = Tue Feb 12 14:48:55 2013 | lat = 47.591824 | long = -122.248303 | alt = 52.048584 | dist = 2649.928467 | hr = 130
2013-03-02 16:31:00,123 INFO date = Tue Feb 12 14:49:00 2013 | lat = 47.591752 | long = -122.248452 | alt = 53.490479 | dist = 2663.692871 | hr = 130
2013-03-02 16:31:00,123 INFO date = Tue Feb 12 14:49:05 2013 | lat = 47.591662 | long = -122.248608 | alt = 53.971191 | dist = 2679.102539 | hr = 132
2013-03-02 16:31:00,124 INFO date = Tue Feb 12 14:49:10 2013 | lat = 47.591587 | long = -122.248784 | alt = 55.413086 | dist = 2694.886963 | hr = 133
2013-03-02 16:31:00,124 INFO date = Tue Feb 12 14:49:16 2013 | lat = 47.591450 | long = -122.248931 | alt = 47.241821 | dist = 2712.248779 | hr = 135
2013-03-02 16:31:00,124 INFO date = Tue Feb 12 14:49:17 2013 | lat = 0.000000 | long = 0.000000 | alt = 47.241821 | dist = 0.000000 | hr = 0
2013-03-02 16:31:00,125 INFO date = Tue Feb 12 14:49:42 2013 | lat = 0.000000 | long = 0.000000 | alt = 47.241821 | dist = 0.000000 | hr = 0
2013-03-02 16:31:00,125 INFO date = Tue Feb 12 14:49:43 2013 | lat = 47.591374 | long = -122.248960 | alt = 30.418823 | dist = 2712.248779 | hr = 105
2013-03-02 16:31:00,125 INFO date = Tue Feb 12 14:49:44 2013 | lat = 47.591373 | long = -122.248973 | alt = 31.860718 | dist = 2713.274170 | hr = 105
2013-03-02 16:31:00,125 INFO date = Tue Feb 12 14:49:45 2013 | lat = 47.591368 | long = -122.248989 | alt = 33.783447 | dist = 2714.451416 | hr = 106
2013-03-02 16:31:00,126 INFO date = Tue Feb 12 14:49:48 2013 | lat = 47.591315 | long = -122.249108 | alt = 37.148071 | dist = 2725.276855 | hr = 107
2013-03-02 16:31:00,126 INFO date = Tue Feb 12 14:49:55 2013 | lat = 47.591221 | long = -122.249283 | alt = 36.667481 | dist = 2742.534424 | hr = 109
2013-03-02 16:31:00,126 INFO date = Tue Feb 12 14:50:01 2013 | lat = 47.591125 | long = -122.249527 | alt = 34.744873 | dist = 2763.813965 | hr = 114
2013-03-02 16:31:00,127 INFO date = Tue Feb 12 14:50:07 2013 | lat = 47.591038 | long = -122.249759 | alt = 31.860718 | dist = 2783.480957 | hr = 117
2013-03-02 16:31:00,127 INFO date = Tue Feb 12 14:50:12 2013 | lat = 47.590995 | long = -122.249958 | alt = 28.976929 | dist = 2799.371826 | hr = 118
2013-03-02 16:31:00,127 INFO date = Tue Feb 12 14:50:17 2013 | lat = 47.590965 | long = -122.250148 | alt = 20.324951 | dist = 2814.001953 | hr = 120
2013-03-02 16:31:00,127 INFO date = Tue Feb 12 14:50:23 2013 | lat = 47.590987 | long = -122.250394 | alt = 18.883057 | dist = 2832.755859 | hr = 120
2013-03-02 16:31:00,128 INFO date = Tue Feb 12 14:50:28 2013 | lat = 47.591022 | long = -122.250627 | alt = 19.844360 | dist = 2850.715088 | hr = 120
2013-03-02 16:31:00,128 INFO date = Tue Feb 12 14:50:33 2013 | lat = 47.591076 | long = -122.250846 | alt = 22.728272 | dist = 2868.598633 | hr = 116
2013-03-02 16:31:00,128 INFO date = Tue Feb 12 14:50:39 2013 | lat = 47.591096 | long = -122.251125 | alt = 27.054321 | dist = 2889.687500 | hr = 115
2013-03-02 16:31:00,129 INFO date = Tue Feb 12 14:50:45 2013 | lat = 47.591083 | long = -122.251355 | alt = 21.766968 | dist = 2907.209961 | hr = 114
2013-03-02 16:31:00,129 INFO date = Tue Feb 12 14:50:49 2013 | lat = 47.591093 | long = -122.251522 | alt = 23.689575 | dist = 2919.732910 | hr = 114
2013-03-02 16:31:00,130 INFO date = Tue Feb 12 14:50:53 2013 | lat = 47.591053 | long = -122.251702 | alt = 21.766968 | dist = 2933.309326 | hr = 114
2013-03-02 16:31:00,130 INFO date = Tue Feb 12 14:50:58 2013 | lat = 47.591029 | long = -122.251864 | alt = 15.037720 | dist = 2945.498779 | hr = 115
2013-03-02 16:31:00,130 INFO date = Tue Feb 12 14:51:04 2013 | lat = 47.591036 | long = -122.252058 | alt = 10.711792 | dist = 2960.059570 | hr = 118
2013-03-02 16:31:00,131 INFO date = Tue Feb 12 14:51:10 2013 | lat = 47.591023 | long = -122.252268 | alt = 7.827881 | dist = 2975.837891 | hr = 121
2013-03-02 16:31:00,131 INFO date = Tue Feb 12 14:51:14 2013 | lat = 47.590997 | long = -122.252413 | alt = 7.827881 | dist = 2987.133301 | hr = 122
2013-03-02 16:31:00,132 INFO date = Tue Feb 12 14:51:20 2013 | lat = 47.590877 | long = -122.252591 | alt = 8.308594 | dist = 3006.091553 | hr = 124
2013-03-02 16:31:00,132 INFO date = Tue Feb 12 14:51:28 2013 | lat = 47.590704 | long = -122.252743 | alt = 10.711792 | dist = 3028.218750 | hr = 127
2013-03-02 16:31:00,133 INFO date = Tue Feb 12 14:51:35 2013 | lat = 47.590568 | long = -122.252864 | alt = 9.269898 | dist = 3045.932129 | hr = 129
2013-03-02 16:31:00,133 INFO date = Tue Feb 12 14:51:40 2013 | lat = 47.590458 | long = -122.252933 | alt = 9.750610 | dist = 3059.105225 | hr = 130
2013-03-02 16:31:00,133 INFO date = Tue Feb 12 14:51:46 2013 | lat = 47.590316 | long = -122.252989 | alt = 9.269898 | dist = 3075.569824 | hr = 131
2013-03-02 16:31:00,134 INFO date = Tue Feb 12 14:51:52 2013 | lat = 47.590164 | long = -122.253016 | alt = 10.231201 | dist = 3092.681397 | hr = 131
2013-03-02 16:31:00,134 INFO date = Tue Feb 12 14:51:57 2013 | lat = 47.590027 | long = -122.253020 | alt = 11.673218 | dist = 3107.679932 | hr = 132
2013-03-02 16:31:00,135 INFO date = Tue Feb 12 14:52:02 2013 | lat = 47.589912 | long = -122.253019 | alt = 14.076416 | dist = 3119.993652 | hr = 132
2013-03-02 16:31:00,135 INFO date = Tue Feb 12 14:52:07 2013 | lat = 47.589808 | long = -122.253027 | alt = 13.115112 | dist = 3131.545410 | hr = 132
2013-03-02 16:31:00,135 INFO date = Tue Feb 12 14:52:13 2013 | lat = 47.589676 | long = -122.252999 | alt = 9.750610 | dist = 3146.175781 | hr = 133
2013-03-02 16:31:00,136 INFO date = Tue Feb 12 14:52:18 2013 | lat = 47.589560 | long = -122.253023 | alt = 9.750610 | dist = 3159.231934 | hr = 133
2013-03-02 16:31:00,136 INFO date = Tue Feb 12 14:52:23 2013 | lat = 47.589461 | long = -122.253029 | alt = 12.153809 | dist = 3170.490234 | hr = 134
2013-03-02 16:31:00,136 INFO date = Tue Feb 12 14:52:29 2013 | lat = 47.589269 | long = -122.253144 | alt = 11.192505 | dist = 3193.442627 | hr = 136
2013-03-02 16:31:00,137 INFO date = Tue Feb 12 14:52:32 2013 | lat = 47.589227 | long = -122.253118 | alt = 7.827881 | dist = 3196.668701 | hr = 136
2013-03-02 16:31:00,137 INFO date = Tue Feb 12 14:52:38 2013 | lat = 47.589054 | long = -122.253090 | alt = 10.231201 | dist = 3215.616699 | hr = 137
2013-03-02 16:31:00,137 INFO date = Tue Feb 12 14:52:44 2013 | lat = 47.588879 | long = -122.253019 | alt = 13.595825 | dist = 3235.163330 | hr = 137
2013-03-02 16:31:00,138 INFO date = Tue Feb 12 14:52:50 2013 | lat = 47.588742 | long = -122.253050 | alt = 12.634399 | dist = 3250.450928 | hr = 137
2013-03-02 16:31:00,138 INFO date = Tue Feb 12 14:52:55 2013 | lat = 47.588611 | long = -122.253053 | alt = 11.673218 | dist = 3264.992432 | hr = 137
2013-03-02 16:31:00,138 INFO date = Tue Feb 12 14:53:02 2013 | lat = 47.588428 | long = -122.253032 | alt = 12.634399 | dist = 3285.282471 | hr = 138
2013-03-02 16:31:00,138 INFO date = Tue Feb 12 14:53:07 2013 | lat = 47.588298 | long = -122.253041 | alt = 12.153809 | dist = 3299.642578 | hr = 138
2013-03-02 16:31:00,139 INFO date = Tue Feb 12 14:53:11 2013 | lat = 47.588191 | long = -122.253035 | alt = 11.673218 | dist = 3311.521240 | hr = 138
2013-03-02 16:31:00,139 INFO date = Tue Feb 12 14:53:17 2013 | lat = 47.588051 | long = -122.253033 | alt = 9.750610 | dist = 3327.123535 | hr = 138
2013-03-02 16:31:00,139 INFO date = Tue Feb 12 14:53:18 2013 | lat = 47.588033 | long = -122.253032 | alt = 10.231201 | dist = 3328.980957 | hr = 138
